budget,genres,original_language,popularity,production_companies,production_countries,revenue,runtime,title,vote_average,vote_count,cast,release_year,release_month,release_day
150000000,24,4,88.935165,1,1,599045960,144.0,Casino Royale,7.3,3855,1,2006,11,14
100000000,1,4,51.188633,1,2086,362211740,119.0,Planet of the Apes,5.6,1243,1,2001,7,25
100000000,13,4,101.74155,1,33,520000000,137.0,Terminator 2: Judgment Day,7.7,4185,1,1991,7,1
80000000,1,4,33.691694,1,2086,214104620,140.0,Public Enemies,6.5,1344,1,2009,7,1
100000000,22,4,42.361215,1,141,266465037,157.0,American Gangster,7.4,1502,1,2007,11,2
115000000,32,4,38.729418,1,2086,378882411,141.0,True Lies,6.8,1116,1,1994,7,14
100000000,4,4,40.597856,1,2086,150166126,106.0,The Taking of Pelham 1 2 3,6.2,954,1,2009,6,11
100000000,82,4,32.389353,1,2086,310650585,98.0,Little Fockers,5.4,1060,1,2010,12,21
100000000,17,4,24.399642,1,2086,170432927,107.0,The Other Guys,6.1,1383,1,2010,8,6
100000000,5,4,24.507987,1,66,242295562,115.0,Eraser,5.6,543,1,1996,6,21
100000000,1,4,82.121691,1,2086,425368238,165.0,Django Unchained,7.8,10099,1,2012,12,25
100000000,1,4,46.727941,17,2086,100138851,91.0,The Hunchback of Notre Dame,6.8,1129,1,1996,6,21
100000000,5,4,51.113717,8,2086,169327687,78.0,The Emperor's New Groove,7.2,1490,1,2000,12,9
100000000,19,4,53.732892,2,2086,312573423,103.0,The Expendables 2,6.1,2896,1,2012,8,8
100000000,1,4,58.849256,1,2086,347451894,131.0,National Treasure,6.4,1926,1,2004,11,19
100000000,1,4,30.863434,1,1,249288105,104.0,Eragon,4.9,967,1,2006,12,14
100000000,1,4,31.586215,1,2086,100086793,101.0,Where the Wild Things Are,6.4,572,1,2009,10,16
100000000,2,4,36.711378,8,2086,268426634,102.0,Epic,6.4,1121,1,2013,5,15
100000000,1,4,41.426678,1,1,278731369,103.0,The Tourist,6.0,1699,1,2010,12,8
100000000,1,4,20.652943,2,2086,211989043,121.0,End of Days,5.5,482,1,1999,11,24
100000000,1,4,52.792678,1,93,170877916,143.0,Blood Diamond,7.3,2281,1,2006,12,7
100000000,2,4,95.007934,1,2086,392000694,180.0,The Wolf of Wall Street,7.9,6571,1,2013,12,25
100000000,1,4,48.205606,1,141,336529144,121.0,Batman Forever,5.2,1498,1,1995,5,31
105000000,10,4,58.782359,1,2086,121214377,129.0,Starship Troopers,6.7,1560,1,1997,11,6
102000000,8,4,73.872343,1,1,130482868,172.0,Cloud Atlas,6.6,2977,1,2012,10,26
80000000,2,4,37.321848,1,36,140073390,97.0,Legend of the Guardians: The Owls of Ga'Hoole,6.5,703,1,2010,7,10
100000000,10,4,32.271938,1,2086,82102379,104.0,Catwoman,4.2,808,1,2004,7,22
100000000,7,4,76.842247,1,2086,243400000,99.0,Hercules,5.6,1680,1,2014,7,23
140000000,2,4,38.924136,8,2086,109578115,95.0,Treasure Planet,7.2,948,1,2002,11,26
100000000,3,4,19.38841,1,2086,68688831,102.0,Land of the Lost,5.3,381,1,2009,6,5
90000000,19,4,61.025639,1,33,206172544,127.0,The Expendables 3,6.1,1795,1,2014,8,4
105000000,25,4,33.507289,1,1,133718711,114.0,Point Break,5.5,783,1,2015,12,3
100000000,1,4,50.767332,1,2086,93820758,122.0,In the Heart of the Sea,6.5,1276,1,2015,11,20
100000000,7,4,12.092241,1,36,7103973,95.0,The Adventures of Pluto Nash,4.4,142,1,2002,8,15
100000000,1,4,30.254021,1,1,94882889,115.0,Green Zone,6.4,717,1,2010,3,11
99000000,1,4,34.308098,8,2086,246233113,88.0,The Peanuts Movie,6.5,604,1,2015,11,5
10000000,13,4,3.091077,1,2086,13835130,110.0,The Spanish Prisoner,7.1,73,1,1997,9,8
98000000,5,4,41.862983,1,2086,433013274,130.0,The Mummy Returns,6.0,2206,1,2001,4,28
100000000,1,4,46.160048,1,1,193772504,167.0,Gangs of New York,7.1,1910,1,2002,12,14
94000000,14,25,12.516546,1,5,95311434,145.0,The Flowers of War,7.1,187,1,2011,12,15
85000000,18,4,23.230851,4,2086,149044513,85.0,Surf's Up,5.9,601,1,2007,6,8
90000000,7,4,19.224754,1,2086,102000000,93.0,The Stepford Wives,5.4,334,1,2004,6,10
92000000,3,4,44.455166,1,141,172989651,144.0,Black Hawk Down,7.2,1811,1,2001,12,28
90000000,2,4,109.528572,2,19,263920180,126.0,The Fifth Element,7.3,3885,1,1997,5,7
100000000,61,4,18.325897,1,2086,288347692,146.0,Sex and the City 2,5.4,426,1,2010,5,26
95000000,9,4,37.054554,4,2086,76432727,89.0,The Road to El Dorado,7.0,858,1,2000,3,31
95000000,1,4,65.229868,8,2086,877244782,88.0,Ice Age: Continental Drift,6.2,2672,1,2012,6,26
95000000,1,4,101.187052,1,141,543514353,105.0,Cinderella,6.7,2374,1,2015,3,12
65000000,3,4,29.257137,1,1,93525586,136.0,The Lovely Bones,6.6,1065,1,2009,12,26
94000000,18,4,85.688789,4,2086,940335536,100.0,Finding Nemo,7.6,6122,1,2003,5,30
94000000,13,4,123.630332,1,9,1118888979,201.0,The Lord of the Rings: The Return of the King,8.1,8064,1,2003,12,1
79000000,13,4,106.914973,2,9,926287400,179.0,The Lord of the Rings: The Two Towers,8.0,7487,1,2002,12,18
95000000,3,4,63.628459,1,1,114178613,102.0,Seventh Son,5.2,957,1,2014,12,12
115000000,3,4,41.498631,1,2086,274703340,100.0,Lara Croft: Tomb Raider,5.7,2192,1,2001,6,11
100000000,1,4,58.991388,1,1,103039258,119.0,Transcendence,5.9,2295,1,2014,4,16
93000000,10,4,1.859364,1,2086,368780809,92.0,Jurassic Park III,5.7,2077,1,2001,7,18
93000000,1,4,138.433168,1,2086,482860185,105.0,Rise of the Planet of the Apes,7.0,4347,1,2011,8,3
90000000,12,4,21.436682,1,2086,162839667,95.0,The Spiderwick Chronicles,6.3,572,1,2008,2,14
92000000,32,4,65.402595,1,2086,304654182,98.0,A Good Day to Die Hard,5.2,3493,1,2013,2,6
145000000,1,4,10.660441,2,2086,25819961,137.0,The Alamo,5.8,106,1,2004,4,7
92000000,1,4,77.817571,11,2086,631442092,115.0,The Incredibles,7.4,5152,1,2004,11,5
98000000,7,4,7.029308,1,1,10017322,119.0,Cutthroat Island,5.7,136,1,1995,12,22
90000000,2,4,104.121555,1,2086,589390539,98.0,Men in Black,6.9,4412,1,1997,7,2
90000000,18,4,73.575118,4,2086,497366869,92.0,Toy Story 2,7.3,3806,1,1999,10,30
100000000,32,4,37.698465,1,2086,167805466,98.0,Unstoppable,6.3,1165,1,2010,11,4
90000000,4,4,35.814765,26,2086,347325802,90.0,Rush Hour 2,6.4,1054,1,2001,8,3
100000000,5,4,15.835672,1,2086,155464351,130.0,What Lies Beneath,6.3,488,1,2000,7,21
100000000,18,4,46.781182,4,2086,242988466,90.0,Cloudy with a Chance of Meatballs,6.5,1747,1,2009,9,17
90000000,3,4,69.457898,8,2086,886686817,94.0,Ice Age: Dawn of the Dinosaurs,6.5,2271,1,2009,6,29
90000000,1,4,43.348022,1,2086,188133322,114.0,The Secret Life of Walter Mitty,7.0,3144,1,2013,12,18
92000000,3,4,40.20395,28,2086,264105545,98.0,Charlie's Angels,5.6,1232,1,2000,11,2
90000000,10,4,63.429157,1,6,289847354,151.0,The Departed,7.9,4339,1,2006,10,5
90000000,3,4,67.427755,8,2086,304320254,88.0,Mulan,7.6,2008,1,1998,6,18
92000000,17,4,43.192048,1,2,188072649,107.0,Tropic Thunder,6.5,1667,1,2008,8,9
90000000,1,4,47.651083,1,1,232617430,158.0,The Girl with the Dragon Tattoo,7.2,2434,1,2011,12,14
90000000,32,4,51.881077,1,2086,366101666,128.0,Die Hard: With a Vengeance,6.9,2066,1,1995,5,19
90000000,1,4,57.834787,1,22,524028679,128.0,Sherlock Holmes,7.0,5766,1,2009,12,23
100000000,195,4,29.608322,1,2086,94061311,125.0,Ben-Hur,5.3,621,1,2016,8,17
120000000,2,4,51.548589,8,2086,186053725,95.0,Atlantis: The Lost Empire,6.7,1224,1,2001,6,2
75000000,1,4,38.832842,1,93,200276000,121.0,Valkyrie,6.7,1173,1,2008,12,25
90000000,1,4,40.597344,1,2086,201596308,113.0,You Don't Mess with the Zohan,5.5,1048,1,2008,6,5
88000000,7,4,140.849495,3,2086,243637091,105.0,Pixels,5.6,2513,1,2015,7,16
100000000,1,4,34.035114,1,2086,235926552,146.0,A.I. Artificial Intelligence,6.8,1974,1,2001,6,29
90000000,1,4,16.302378,1,2086,182290266,99.0,The Haunted Mansion,5.2,466,1,2003,11,25
90000000,2,4,55.249434,1,2086,171120329,150.0,Contact,7.2,1308,1,1997,7,11
95000000,6,4,28.200874,2,93,190213455,112.0,Hollow Man,5.6,634,1,2000,8,4
80000000,12,4,18.69984,1,2,162944923,128.0,The Interpreter,6.2,392,1,2005,4,8
90000000,12,4,40.262261,1,2086,174578751,106.0,Percy Jackson: Sea of Monsters,5.9,1648,1,2013,8,7
95000000,1,4,56.811056,1,1,156505388,117.0,Lara Croft Tomb Raider: The Cradle of Life,5.5,1418,1,2003,7,21
90000000,1,4,51.535701,1,1,334901337,129.0,Now You See Me 2,6.7,3235,1,2016,6,2
68000000,1,4,20.913852,1,2086,118063304,116.0,The Saint,5.9,302,1,1997,4,3
92000000,25,4,27.166757,1,141,143049560,126.0,Spy Game,6.8,579,1,2001,11,18
90000000,11,4,16.058284,1,2086,60874615,114.0,Mission to Mars,5.7,369,1,2000,3,10
90000000,4,4,46.200042,8,2086,484635760,96.0,Rio,6.5,2166,1,2011,4,3
100000000,5,4,24.939295,1,93,93700000,131.0,Bicentennial Man,6.9,963,1,1999,12,17
90000000,2,4,15.350451,28,2086,140807547,107.0,The Devil's Own,5.9,290,1,1997,3,12
100000000,3,4,15.625949,1,1,35168966,138.0,K-19: The Widowmaker,6.1,264,1,2002,7,19
20000000,13,4,31.802807,2,2086,79114085,129.0,Conan the Barbarian,6.6,650,1,1982,4,2
88000000,1,4,24.100863,1,2086,108539911,144.0,Cinderella Man,7.3,616,1,2005,6,2
90000000,1,4,3.593349,1,1,16178959,110.0,The Nutcracker: The Untold Story,5.4,50,1,2010,11,24
87000000,32,4,14.824166,1,2086,148336445,141.0,Seabiscuit,6.7,216,1,2003,7,22
92000000,5,4,32.079995,1,2086,494471524,113.0,Twister,6.1,950,1,1996,5,10
90000000,7,4,57.739713,1,2086,429632142,143.0,Cast Away,7.5,3218,1,2000,12,22
100000000,1,4,37.272385,1,11,384335608,108.0,Happy Feet,5.9,1410,1,2006,11,16
75000000,13,4,53.213931,1,93,288500217,108.0,The Bourne Supremacy,7.2,2825,1,2004,7,23
85000000,32,4,36.38795,1,93,315156409,124.0,Air Force One,6.2,840,1,1997,7,25
85000000,7,4,60.929352,1,2086,450717150,116.0,Ocean's Eleven,7.2,3783,1,2001,12,7
75000000,24,4,36.605246,1,1,132274484,110.0,The Three Musketeers,5.6,924,1,2011,8,31
85000000,4,4,56.257411,4,2086,358375603,91.0,Hotel Transylvania,6.8,2566,1,2012,9,20
85000000,1,4,29.21998,1,2086,340487652,107.0,Enchanted,6.6,1449,1,2007,11,20
85000000,32,4,34.773106,1,2086,208076205,115.0,Safe House,6.3,1345,1,2012,2,9
85000000,18,4,9.895061,1,2086,183611771,100.0,102 Dalmatians,5.1,313,1,2000,10,7
75000000,17,4,36.743324,1,2086,152930623,104.0,Tower Heist,5.8,932,1,2011,11,2
85000000,82,4,44.967453,1,141,194168700,136.0,The Holiday,6.7,1225,1,2006,12,8
90000000,13,4,41.207568,1,2086,250649836,132.0,Enemy of the State,6.7,1240,1,1998,11,20
85000000,82,4,16.479851,1,2086,219103655,121.0,It's Complicated,6.2,360,1,2009,12,23
85000000,12,4,42.069993,1,2086,311312624,122.0,Ocean's Thirteen,6.5,1999,1,2007,6,7
85000000,4,4,26.61951,1,2086,197309027,83.0,Open Season,6.1,656,1,2006,9,29
85000000,13,4,80.316463,1,2086,288747895,139.0,Divergent,6.9,4663,1,2014,3,14
68000000,2,4,41.273567,1,1,96976270,131.0,Enemy at the Gates,7.2,999,1,2001,3,13
85000000,1,4,24.107835,1,2086,80916492,104.0,The Rundown,6.4,514,1,2003,9,26
85000000,2,4,32.044191,1,2086,137298489,130.0,Last Action Hero,6.1,712,1,1993,6,18
85000000,10,4,16.595874,1,2086,162242962,145.0,Memoirs of a Geisha,7.3,652,1,2005,12,6
85000000,19,4,8.282876,33,11,158468292,104.0,The Fast and the Furious: Tokyo Drift,6.1,1705,1,2006,6,3
90000000,2,4,36.069611,2,2086,142940100,178.0,Meet Joe Black,6.9,1147,1,1998,11,12
85000000,2,4,18.827753,1,2086,78382433,108.0,Collateral Damage,5.5,427,1,2002,2,6
85000000,1,4,48.126297,1,2086,183018522,106.0,Mirror Mirror,5.5,1114,1,2012,3,15
60000000,15,4,38.885195,1,13,47664559,112.0,Scott Pilgrim vs. the World,7.2,2126,1,2010,7,27
60000000,1,4,29.211255,1,2,74208267,136.0,The Core,5.4,516,1,2003,3,28
84000000,2,4,17.783361,6,2086,123307945,106.0,Nutty Professor II: The Klumps,4.7,332,1,2000,7,27
84000000,1,4,31.435539,1,2086,275650703,88.0,Scooby-Doo,5.4,820,1,2002,6,14
50000000,13,4,57.673932,1,1,41037742,95.0,Dredd,6.6,1940,1,2012,9,7
82500000,4,4,41.176631,1,2086,237681299,107.0,Click,6.0,2104,1,2006,6,22
8000000,4,4,13.661289,1,2086,21028755,120.0,Creepshow,6.7,226,1,1982,11,12
85000000,2,4,21.218,1,66,222231186,88.0,Jumper,5.9,1799,1,2008,2,10
85000000,2,4,58.57976,1,93,160388063,120.0,Hellboy II: The Golden Army,6.5,1527,1,2008,7,11
65000000,13,4,51.970905,1,2086,84785914,157.0,Zodiac,7.3,2023,1,2007,3,2
82000000,11,4,18.447479,1,2086,96085477,123.0,The 6th Day,5.7,595,1,2000,11,17
80000000,3,4,109.684788,1,2086,484572835,101.0,Bruce Almighty,6.4,3012,1,2003,5,23
80000000,1,4,77.580661,2,2086,274470394,103.0,The Expendables,6.0,2926,1,2010,8,3
80000000,24,4,75.290998,1,2086,457696359,110.0,Mission: Impossible,6.7,2631,1,1996,5,22
75000000,1,4,68.550698,3,2086,691210692,142.0,The Hunger Games,6.9,9455,1,2012,3,12
80000000,185,4,58.040149,1,2086,254455986,102.0,The Hangover Part II,6.2,3739,1,2011,5,25
80000000,3,4,59.113174,1,141,280000000,126.0,Batman Returns,6.6,1673,1,1992,6,19
80000000,2,4,36.32705,1,2086,343397247,83.0,Over the Hedge,6.3,1074,1,2006,4,22
85000000,5,4,14.132583,1,93,144000000,97.0,Charlotte's Web,5.8,288,1,2006,12,15
75000000,3,4,34.070054,1,2086,140464664,120.0,Deep Impact,5.9,855,1,1998,5,8
82000000,68,4,26.065735,1,2086,190320568,113.0,The Longest Yard,6.2,785,1,2005,5,19
75000000,1,4,23.473004,7,2086,342695435,87.0,Alvin and the Chipmunks: Chipwrecked,5.4,484,1,2011,12,14
80000000,185,4,45.589568,1,2086,246984278,100.0,Grown Ups 2,5.8,1155,1,2013,7,11
80000000,8,4,23.496054,1,1,230685453,110.0,Get Smart,6.0,1051,1,2008,6,19
80000000,19,4,16.939441,1,2086,266728738,128.0,Something's Gotta Give,6.3,410,1,2003,12,12
80000000,6,4,81.914696,1,2086,294804195,138.0,Shutter Island,7.8,6336,1,2010,2,18
80000000,15,4,19.500893,1,2086,163733697,88.0,Four Christmases,5.3,331,1,2008,11,26
75000000,1,4,29.558157,8,2086,260696994,91.0,Robots,6.0,1333,1,2005,3,10
80000000,1,4,23.531721,1,2086,212874442,99.0,Bedtime Stories,5.9,901,1,2008,12,24
80000000,11,4,49.078546,1,2086,181001478,117.0,Road to Perdition,7.3,1077,1,2002,7,12
80000000,17,4,37.02665,3,2086,214918407,117.0,Just Go with It,6.3,1543,1,2011,2,10
75000000,18,4,45.154631,1,2086,224012234,115.0,Con Air,6.5,1270,1,1997,6,1
80000000,1,4,46.887983,1,11,178066569,118.0,Eagle Eye,6.3,1018,1,2008,9,25
79000000,195,4,24.598479,1,1,173013509,154.0,Cold Mountain,6.7,533,1,2003,12,24
80000000,13,4,32.363538,1,2086,157107755,118.0,The Book of Eli,6.6,2164,1,2010,1,14
80000000,3,4,11.50396,1,2086,177977226,93.0,Flubber,5.3,695,1,1997,11,26
80000000,1,4,19.375768,1,2086,91188905,113.0,The Haunting,5.2,369,1,1999,7,23
80000000,1,4,36.125715,1,2086,250200000,88.0,Space Jam,6.5,1288,1,1996,11,15
80000000,4,4,41.890722,1,66,233093859,104.0,The Day the Earth Stood Still,5.2,1043,1,2008,12,10
75000000,5,4,22.179658,1,2086,136982834,135.0,Conspiracy Theory,6.5,431,1,1997,8,7
68000000,1,4,139.575085,1,2,211817906,135.0,Fury,7.4,3946,1,2014,10,15
70000000,1,4,18.264635,1,2086,164000000,98.0,Six Days Seven Nights,5.6,332,1,1998,6,12
80000000,1,4,11.187696,1,1,201584141,80.0,Yogi Bear,5.2,220,1,2010,12,11
80000000,1,4,41.670544,4,2086,122563539,83.0,Spirit: Stallion of the Cimarron,7.4,831,1,2002,5,24
80000000,2,4,27.46264,1,2086,169852759,102.0,Zookeeper,5.3,498,1,2011,7,6
80000000,2,4,17.455024,1,2086,136159423,130.0,Lost in Space,5.0,388,1,1998,4,3
80000000,6,4,21.394281,1,2086,96105964,129.0,The Manchurian Candidate,6.2,393,1,2004,7,30
80000000,18,4,61.692197,4,2086,473226958,89.0,Hotel Transylvania 2,6.7,1497,1,2015,9,21
80000000,2,4,14.530946,17,2086,90874570,74.0,Fantasia 2000,7.0,292,1,1999,12,17
80000000,2,4,25.978555,1,2086,123729176,96.0,The Time Machine,5.8,631,1,2002,3,4
102000000,25,4,36.788745,1,36,147080413,99.0,Swordfish,6.1,932,1,2001,6,7
75000000,7,4,31.054334,1,6,142400065,129.0,The Legend of Zorro,5.9,893,1,2005,10,24
85000000,3,4,21.891078,1,9,71485043,113.0,What Dreams May Come,6.8,577,1,1998,10,2
88000000,1,4,40.138009,1,1,105316267,118.0,The Brothers Grimm,5.6,818,1,2005,8,26
70000000,3,4,44.090535,2,2086,101371017,106.0,Mars Attacks!,6.1,1509,1,1996,12,12
80000000,6,4,36.664991,1,2086,122444772,89.0,Surrogates,5.9,1195,1,2009,9,24
80000000,34,4,18.26121,1,2086,34566746,145.0,Thirteen Days,6.9,189,1,2000,12,24
80000000,19,4,16.681269,1,2086,159212469,115.0,Daylight,5.8,378,1,1996,12,6
80000000,3,4,10.088006,1,1,126546518,87.0,Walking With Dinosaurs,5.2,133,1,2013,12,18
44000000,1,4,7.89147,1,2086,21400000,118.0,Battlefield Earth,3.0,255,1,2000,5,10
80000000,18,4,16.715631,1,93,68514844,90.0,Looney Tunes: Back in Action,5.6,297,1,2003,11,14
80000000,10,4,9.357734,1,4,53825515,112.0,Nine,5.1,165,1,2009,12,3
80000000,18,4,11.22268,1,2086,19480739,116.0,Timeline,5.4,318,1,2003,11,26
80000000,3,4,14.564667,1,2086,17626234,177.0,The Postman,6.1,299,1,1997,12,25
90000000,1,4,11.356079,3,11,69131860,92.0,Babe: Pig in the City,5.2,305,1,1998,11,25
90000000,3,4,52.612025,1,2086,146936910,106.0,The Last Witch Hunter,5.7,1316,1,2015,10,21
80000000,2,4,13.800656,1,36,33463969,106.0,Red Planet,5.4,267,1,2000,11,10
86000000,2,4,27.097932,1,19,107944236,94.0,Arthur and the Invisibles,6.0,639,1,2006,12,13
80000000,1,4,7.342892,1,3,5989640,110.0,A Sound of Thunder,4.8,111,1,2005,5,15
130000000,1,4,50.561849,1,6,117831631,105.0,Pompeii,5.2,1267,1,2014,2,18
60000000,89,4,59.248437,1,2086,313542341,135.0,A Beautiful Mind,7.7,3009,1,2001,12,11
45000000,1,4,90.457886,8,2086,788241776,89.0,The Lion King,8.0,5376,1,1994,6,23
79000000,13,4,40.723459,1,2086,355692760,94.0,Journey 2: The Mysterious Island,5.8,1030,1,2012,1,19
78000000,3,4,41.247402,1,2086,248384621,95.0,Cloudy with a Chance of Meatballs 2,6.4,915,1,2013,9,26
78000000,1,4,10.083905,1,93,209196298,124.0,Red Dragon,6.7,1115,1,2002,9,29
100000000,1,4,16.759252,1,1,108103450,136.0,Hidalgo,6.5,318,1,2004,3,5
79000000,185,4,22.132418,1,2086,149673788,91.0,Jack and Jill,4.1,604,1,2011,11,11
76000000,25,4,10.520961,1,2086,236350661,107.0,2 Fast 2 Furious,6.2,2028,1,2003,6,5
64000000,1,4,35.384423,1,19,97571250,92.0,The Little Prince,7.6,756,1,2015,7,29
80000000,6,4,15.673154,1,8,15071514,99.0,The Invasion,5.7,359,1,2007,8,17
75000000,18,4,31.482872,1,2086,875958308,87.0,The Secret Life of Pets,5.9,3462,1,2016,6,18
78000000,1,4,47.436675,1,3,179265204,110.0,The League of Extraordinary Gentlemen,5.7,1155,1,2003,7,11
76000000,18,4,136.886704,4,2086,970761885,98.0,Despicable Me 2,7.0,4637,1,2013,6,25
75000000,18,4,60.442593,1,2086,816969268,145.0,Independence Day,6.7,3260,1,1996,6,25
73000000,13,4,2.502487,5,2086,229074524,129.0,The Lost World: Jurassic Park,6.2,2487,1,1997,5,23
75000000,5,4,48.110909,5,2086,532680671,86.0,Madagascar,6.6,3237,1,2005,5,25
76000000,1,4,35.387874,1,141,69959751,109.0,Children of Men,7.4,2071,1,2006,9,22
75000000,13,4,4.66891,1,2086,296339527,104.0,X-Men,6.8,4097,1,2000,7,13
75000000,18,4,73.82289,1,93,258270008,110.0,Wanted,6.4,2528,1,2008,6,19
75000000,19,4,51.469576,2,2086,335062621,136.0,The Rock,6.9,1456,1,1996,6,6
80000000,1,4,85.115058,8,2086,660940780,91.0,Ice Age: The Meltdown,6.5,2951,1,2006,3,23
75000000,82,4,61.437586,1,2086,196482882,99.0,50 First Dates,6.6,2105,1,2004,2,13
50000000,1,4,31.160542,1,141,90450008,117.0,Hairspray,6.5,709,1,2007,7,13
80000000,17,4,15.761384,1,2086,78000586,114.0,Exorcist: The Beginning,4.7,183,1,2004,8,20
75000000,7,4,71.124686,1,6,117698894,115.0,Now You See Me,7.3,5487,1,2013,5,29
80000000,185,4,38.864027,2,2086,271430189,102.0,Grown Ups,6.0,1705,1,2010,6,24
60000000,68,4,57.753914,1,2086,219417255,128.0,The Terminal,7.0,1910,1,2004,6,17
35000000,18,4,13.25753,1,2086,73034460,100.0,Hotel for Dogs,5.7,202,1,2009,1,16
75000000,19,4,13.318744,2,1,215663859,124.0,Vertical Limit,5.9,283,1,2000,12,8
75000000,4,4,18.70031,1,2086,119000410,102.0,Charlie Wilson's War,6.5,338,1,2007,12,19
75000000,2,4,47.094369,5,2086,367275019,90.0,Shark Tale,5.8,1557,1,2004,9,20
70000000,195,4,14.486311,1,2086,154937680,134.0,Dreamgirls,6.6,284,1,2006,12,25
53000000,19,4,18.61472,1,2086,95226116,118.0,Be Cool,5.4,292,1,2005,3,4
70000000,1,4,29.035222,1,1,130358911,164.0,Munich,6.9,696,1,2005,12,22
70000000,1,4,27.055085,1,2086,85632458,121.0,Tears of the Sun,6.4,573,1,2003,3,7
75000000,1,4,23.004607,1,2086,98159963,100.0,Killers,5.7,772,1,2010,6,4
75000000,1,4,48.744209,1,2086,108145109,116.0,The Man from U.N.C.L.E.,7.1,2265,1,2015,8,13
80000000,185,4,14.209329,2,2086,55041367,130.0,Spanglish,5.8,369,1,2004,12,17
75000000,4,4,36.368839,1,2086,140175006,91.0,Monster House,6.3,874,1,2006,7,21
75000000,2,4,24.353302,1,2086,67631903,123.0,Bandits,6.2,302,1,2001,10,12
55000000,1,4,19.143321,1,2086,127600435,134.0,First Knight,5.9,311,1,1995,7,7
75000000,1,4,37.917002,1,2086,226904017,110.0,Immortals,5.7,880,1,2011,11,10
52000000,1,4,23.663713,1,93,77944725,113.0,Hostage,6.2,512,1,2005,3,9
75000000,1,4,14.44381,1,2086,36754634,94.0,Titan A.E.,6.3,313,1,2000,6,16
75000000,5,4,10.605084,3,2086,51142659,116.0,Hollywood Homicide,5.0,166,1,2003,6,9
75000000,1,4,11.873856,1,2086,14567883,99.0,Soldier,6.1,221,1,1998,10,23
75000000,1,4,8.098369,1,2086,5409517,93.0,Monkeybone,4.3,78,1,2001,2,23
45000000,11,4,20.374308,1,2086,21009180,113.0,Flight of the Phoenix,5.7,276,1,2004,12,17
75000000,2,4,42.006908,1,2086,248118121,106.0,Unbreakable,6.9,1946,1,2000,11,13
74000000,4,4,875.581305,4,2086,1156730962,91.0,Minions,6.4,4571,1,2015,6,17
82000000,2,4,39.127082,1,2086,89792502,110.0,Sucker Punch,5.9,1623,1,2011,3,24
73000000,1,4,20.790703,1,66,103891409,98.0,Snake Eyes,5.8,327,1,1998,8,7
75000000,11,4,18.65988,1,2086,13100000,134.0,Sphere,5.8,476,1,1998,2,13
73000000,5,4,45.720894,1,1,349779543,97.0,The Angry Birds Movie,5.9,1022,1,2016,5,11
70000000,1,4,21.789615,1,2086,111231041,112.0,Fool's Gold,5.4,444,1,2008,2,7
75000000,68,4,20.199057,1,2086,61458982,146.0,Funny People,5.7,390,1,2009,7,31
70000000,2,4,26.123705,1,93,86658558,110.0,The Kingdom,6.5,513,1,2007,8,22
72500000,185,4,12.599836,3,2086,162966177,116.0,Talladega Nights: The Ballad of Ricky Bobby,6.2,491,1,2006,8,4
70000000,1,4,13.543053,2,2086,176104344,87.0,Dr. Dolittle 2,4.9,410,1,2001,6,22
72000000,3,4,60.722162,1,2086,210000000,177.0,Braveheart,7.7,3336,1,1995,5,24
72000000,13,4,32.227223,1,93,96889998,125.0,Jarhead,6.6,765,1,2005,11,4
75000000,18,4,46.875375,1,2086,527068851,87.0,The Simpsons Movie,6.9,2264,1,2007,7,25
72000000,89,4,11.215702,1,2086,37317558,152.0,The Majestic,6.6,188,1,2001,12,21
94000000,17,4,8.468586,1,2,54744738,116.0,Driven,4.5,179,1,2001,4,27
